objectID,title,period,dynasty,reign,objectDate,objectBeginDate,objectEndDate,medium,dimensions,classification,country,region,city,tags
563245,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563218,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563243,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563230,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563214,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563220,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563237,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563202,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563236,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563233,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563248,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563203,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563221,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563219,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563231,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563209,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563207,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563223,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563217,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563201,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563227,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563247,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563246,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563215,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563204,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563242,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563226,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563239,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563228,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563198,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563208,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563285,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563286,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563267,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563291,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563274,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563281,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563293,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563255,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563249,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563282,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563296,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563252,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563261,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563290,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563294,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563262,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563280,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563251,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563269,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563258,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563273,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563250,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563266,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563288,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563298,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563278,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563297,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563256,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563270,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563272,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563263,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563287,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563295,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563254,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563292,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563265,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563283,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563260,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563259,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563264,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563253,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563277,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563276,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563271,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563284,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563299,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563306,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563336,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563333,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563305,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563340,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563312,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563303,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563323,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563319,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563346,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563328,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563339,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563309,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563348,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563318,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563320,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563311,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563330,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563347,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563315,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563326,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563302,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563325,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563317,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563308,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563301,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563337,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563335,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563313,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563329,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563334,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563344,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563314,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563345,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563338,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563321,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563324,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563327,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563307,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563343,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563331,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563304,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563316,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563332,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563342,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563048,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563089,Wine Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",H. 10.1 cm (4 in.); w. 9.3 cm (3 11/16 in.); th. 0.6–0.9 cm (1/4–3/8 in.),,Egypt,"Upper Egypt, Thebes",,
563087,Wine Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",H. 5.2 cm (2 1/16 in.); w. 9.8 cm (3 7/8 in.); th. 0.6 cm (1/4 in.),,Egypt,"Upper Egypt, Thebes",,
563080,Wine Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",H. 17.5 cm (6 7/8 in.); w. 21.5 cm (8 7/16 in.); th. 1 cm (3/8 in.),,Egypt,"Upper Egypt, Thebes",,
563070,Wine Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",h. 8.4 cm (3 15/16 in.); w. 8.7 cm (3 7/16 in.); th. 0.7 cm (1/4 in.),,Egypt,"Upper Egypt, Thebes",,
563099,Wine Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, ink",H. 4.6 cm (1 13/16 in); w. 7.2 cm (2 13/16 in); th. 0.5 cm (3/16 in),,Egypt,"Upper Egypt, Thebes",,
563116,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563128,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563117,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563144,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563356,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563373,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563354,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563386,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, ink",H. 4.9 cm (1 15/16 in.); w. 9.4 cm (3 11/16 in.); greatest th. 0.9 cm (3/8 in.),,Egypt,"Upper Egypt, Thebes",,
563359,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563411,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",maximum H. 8.8 cm (3 7/16 in.); W. 10.9 cm (4 8/16 in.); average Th. 0.8 cm (5/16 in.),,Egypt,"Upper Egypt, Thebes",,
563439,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, ink",,,Egypt,"Upper Egypt, Thebes",,
563419,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
563425,Jar Label,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery, ink",,,Egypt,"Upper Egypt, Thebes",,
563149,Jar label fragments,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",,,Egypt,"Upper Egypt, Thebes",,
